;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039
2000-07-31;0,942011;0,958347;-6,931816;-7,442179;2,351686;-11,095119;0,9516;0,960731;-3,541673;0,979336;-1,176129;-6,786421;0,99754
2000-08-31;0,996578;1,046448;26,171265;4,450615;-4,0163;0,022979;1,03812;1,031459;2,700386;1,021346;2,061045;1,844582;0,99653
2000-09-30;0,979011;0,981281;3,706562;-2,564356;-7,847165;1,825771;0,990484;0,98954;-0,40832;0,998485;-0,405945;2,289211;0,997183
2000-10-31;0,967489;1,003825;7,536023;-1,572218;-3,410258;1,499932;0,965509;1,004345;-1,551667;0,991899;-0,981028;0,697617;1,000002
2000-11-30;0,961855;1,026115;5,876667;5,560811;-0,705389;2,056434;0,810273;1,056936;2,231827;1,006425;0,58632;3,514531;1,001181
2000-12-31;1,00353;1,004665;-18,967065;-0,648963;6,672411;2,506047;0,866954;0,920528;-1,632381;0,990714;-0,52918;0,10647;1,009708
2001-01-31;0,998942;1,006671;4,097519;4,763769;9,877123;0,721329;0,932747;1,02398;1,932331;1,008368;0,769455;-0,135391;1,003146
2001-02-28;0,992546;0,959974;-4,655365;0,95246;0,647551;-1,015848;0,934335;0,986638;0,371698;0,994835;-0,550399;-2,048027;0,99657
2001-03-31;0,990051;0,999644;2,950998;-5,927659;7,271623;-2,019979;0,921558;0,980791;-0,745851;0,991181;-1,171435;-4,861295;0,997534
2001-04-30;0,996282;1,011524;-32,977773;-7,02113;-5,31146;-5,710383;0,993765;0,964571;-2,33669;0,992248;-0,704016;-2,413979;1,002086
2001-05-31;1,00205;1,003492;-6,015603;4,030279;-5,668134;3,81029;0,993394;1,037449;2,516572;1,028686;3,218074;2,477827;1,003723
2001-06-30;0,999699;1,131427;3,530768;-1,066785;-6,610686;3,338723;0,954877;0,991483;-2,088271;1,004625;0,552743;1,42941;0,998333
2001-07-31;0,992678;0,974703;4,25547;2,530162;1,170025;-0,577784;0,977686;1,01259;-0,467346;1,002227;0,196526;0,738197;0,998314
2001-08-31;1,002763;0,996888;2,698911;3,493201;1,952646;5,834622;1,000876;1,016889;1,997278;1,012597;1,425701;4,810825;0,997488
2001-09-30;1,006862;1,002616;0,341351;-9,272828;0,706894;-1,809892;0,943698;0,931158;-2,874821;0,978314;-2,314564;-1,115316;0,99844
2001-10-31;1,004962;1,014965;-4,893011;2,896277;5,580581;-3,977419;1,069785;1,048619;3,047098;0,990322;-1,115263;-2,334474;1,000817
2001-11-30;0,993675;0,82167;-0,993119;2,063859;3,164304;3,857816;1,042031;1,030208;0,357489;1,005538;0,520323;-2,532217;1,005426
