;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039
2005-10-31;131,298445;604,61286;179,377783;101,713043;132,675843;120,666158;100,910757;97,625824;99,004344;89,932463;96,321946;80,336417;99,073733
2005-11-30;130,132774;870,081837;192,023682;108,395821;139,815009;126,28872;108,53409;107,830223;103,58083;92,805239;100,582808;83,807339;101,64998
2005-12-31;128,816451;1136,696588;188,961875;109,792527;145,578829;131,648004;105,963374;102,918594;101,584266;93,581691;101,258522;81,609815;104,603059
2006-01-31;129,746139;1176,556816;185,22345;109,68363;140,280725;118,354147;103,532833;101,422945;101,137621;90,394904;98,558301;85,612624;86,413681
2006-02-28;128,444977;1195,443329;181,023441;108,644602;136,117664;117,549556;104,339973;101,150825;101,362027;90,303611;97,978124;82,381291;82,382251
2006-03-31;124,505008;1138,041107;182,851534;110,73215;141,470957;123,262748;107,382377;101,675098;103,319353;94,829631;103,223106;85,293903;99,990467
2006-04-30;124,804836;1209,182152;165,857035;102,96031;150,109601;114,849117;99,424878;83,235047;97,759879;89,516262;98,885331;80,839705;97,370041
2006-05-31;124,227221;1162,950787;190,975387;116,42922;138,420559;126,432184;107,06583;92,190894;104,560588;95,23713;103,789225;88,24809;105,966762
2006-06-30;125,974813;1118,531917;182,180223;111,171463;139,395423;123,316919;104,671623;92,81172;104,412827;91,482616;98,554697;90,555394;88,293833
2006-07-31;124,571483;1013,534093;166,175456;103,300234;125,33849;112,320278;97,993323;90,036403;101,464778;94,770464;104,239291;83,700876;115,584681
2006-08-31;124,859364;1143,194717;187,046212;112,886437;149,278603;117,269193;106,196633;102,003644;104,888885;93,355058;102,829755;85,632523;104,112964
2006-09-30;128,897263;1117,6571;167,68828;108,248421;137,648528;113,717037;100,478693;98,899493;100,617327;89,533304;98,245137;82,185417;99,282629
2006-10-31;127,881275;1121,314426;179,025461;113,218514;152,537716;115,458064;102,872844;100,644528;101,012015;93,849631;99,857828;84,309905;108,13215
2006-11-30;128,305841;1178,192727;186,253157;121,317501;136,331475;118,42796;105,649372;102,291217;102,98285;94,953005;102,147898;82,848646;109,925534
2006-12-31;123,773207;1091,320987;194,608575;112,087955;118,002524;124,55933;98,897294;92,150505;100,835293;91,541481;98,285569;82,449986;105,768213
2007-01-31;111,679911;1052,522293;186,565008;116,307583;152,693323;123,590573;108,068873;104,036282;105,37705;96,80445;105,90585;87,556375;107,94055
2007-02-28;103,743341;1076,635671;180,896625;118,28496;137,464355;116,20253;105,188032;100,321192;100,87226;95,807957;104,917604;86,710168;104,808014
2007-03-31;116,362262;1096,857098;193,681417;113,630095;137,804276;118,716101;102,952756;97,521988;101,728384;97,004876;106,244963;88,259504;102,847541
2007-04-30;117,19056;645,987289;188,714146;112,366159;124,46403;111,769832;105,482744;97,886251;103,100238;95,801319;108,50319;90,53155;101,834397
2007-05-31;119,652947;1030,037065;189,421104;114,728936;132,32639;117,269815;108,33223;100,496305;104,872863;96,322251;105,014524;90,664886;111,293404
2007-06-30;119,844813;1156,725744;173,385663;114,534603;124,378613;119,342016;103,148724;100,420355;101,623647;93,686318;100,675313;89,658819;92,349255
2007-07-31;119,834067;1124,870616;187,100057;121,280235;138,267528;118,298097;108,288709;104,725917;101,255399;87,670562;99,034152;91,250291;83,639049
2007-08-31;117,81904;1117,875428;187,422328;117,675228;123,40845;125,812706;108,05708;102,976352;105,12942;93,242895;102,506908;90,044493;101,764929
2007-09-30;117,083647;1109,009555;189,352364;108,711369;130,196832;101,503473;97,366248;92,887388;98,640048;86,926373;95,686376;89,539442;96,997472
2007-10-31;117,916372;1109,814833;201,493519;124,100061;127,783812;128,772466;109,601884;106,502293;107,097389;104,149497;110,787166;101,103311;139,940776
2007-11-30;117,932299;998,644052;192,062713;119,422786;130,768288;124,750718;104,039594;102,87025;102,800743;97,220617;103,371354;97,153337;119,232544
2007-12-31;119,968963;1013,678178;181,552528;107,669976;128,879891;125,491568;96,250595;92,825838;99,928795;96,351697;101,177022;83,421284;112,722375
2008-01-31;120,374308;1041,329491;204,647502;125,348496;124,217166;109,45275;105,423107;105,126434;101,948625;116,853223;107,575094;94,349267;106,680344
2008-02-29;122,609294;1024,572946;203,193441;128,900856;123,263015;141,064659;106,76932;104,3821;104,305665;111,176052;109,096682;90,914035;109,243889
2008-03-31;119,124303;1055,585184;173,463064;105,822609;126,151591;106,782283;93,622199;93,634041;95,959635;103,502022;101,887851;79,932857;99,624853
2008-04-30;119,715394;1044,334902;199,358277;123,133019;110,995331;137,212985;106,578152;104,820411;105,625976;111,741283;113,937606;86,736839;105,50137
2008-05-31;115,678172;1036,475233;181,530157;113,607455;129,105783;129,138691;101,152294;97,657928;101,673974;109,128869;101,207263;87,437758;101,298322
2008-06-30;117,834081;1028,271153;182,829653;114,092195;130,657808;121,980366;99,367389;98,389809;100,489533;104,790106;95,536374;75,409783;82,709809
2008-07-31;121,496605;1010,536202;190,498527;118,056255;132,95392;123,839728;108,876196;105,546493;105,77575;108,597145;104,387226;90,433426;101,443326
2008-08-31;116,73544;992,285256;184,010406;104,3158;128,160098;110,382337;97,192911;91,370852;95,296872;104,057873;98,595289;85,002976;106,397674
2008-09-30;112,783113;697,440041;174,851385;114,26293;127,884044;108,138096;105,418816;98,423648;104,624119;104,23696;105,779203;86,7275;110,132268
2008-10-31;111,547168;618,245438;191,261574;112,04656;120,623343;108,731963;105,991746;100,003561;105,133722;114,389048;106,05215;91,463205;133,615009
2008-11-30;108,686872;1050,585505;167,406682;97,301079;121,839373;93,552663;95,819919;89,343534;96,347675;96,958962;93,392273;79,543284;105,854894
2008-12-31;110,882797;1063,601638;153,345877;106,786456;90,209666;91,908945;107,137697;98,808171;108,812953;107,336911;100,581623;92,311982;103,4832
2009-01-31;104,937973;984,321389;139,782855;94,767016;107,521488;101,663677;102,110983;94,62192;104,309396;104,922771;87,980396;86,427984;99,882568
2009-02-28;117,481739;1004,451269;160,893557;100,93003;111,664463;105,92882;99,840051;93,948019;105,579303;106,194329;95,284539;89,566825;101,373522
2009-03-31;109,745473;993,978303;151,722882;99,756805;85,018797;77,555219;99,485661;94,197653;101,787378;103,042245;90,777423;86,591333;103,779876
2009-04-30;109,724272;974,612298;154,544377;102,309341;104,12719;72,637785;103,377059;99,662111;105,936953;115,340388;92,966445;90,324593;105,631295
2009-05-31;108,86459;965,191698;155,850509;96,14542;97,524097;66,476129;96,47242;93,119239;99,535903;102,67044;98,17287;84,753182;108,246495
2009-06-30;112,286958;923,496128;154,652576;100,130277;96,210884;84,880539;103,904601;98,960106;102,990217;108,25906;103,672908;88,253163;107,745495
2009-07-31;107,309855;939,874858;162,306021;99,052082;91,793549;96,296994;103,437613;99,894731;111,621909;106,30547;102,049488;89,860507;112,189906
2009-08-31;106,947752;911,172121;148,559644;97,748609;104,277357;92,795404;99,010462;92,819159;101,570783;102,521737;80,44946;89,960169;106,599732
2009-09-30;105,684553;923,999612;161,239493;99,954579;73,598304;104,935442;104,460217;97,836702;104,602382;111,721952;85,73047;95,653387;103,966815
2009-10-31;106,587188;910,054796;154,859988;97,115408;85,630378;101,104301;99,364839;96,047164;103,272573;110,858303;91,333422;89,355688;87,936254
2009-11-30;106,431029;875,430081;148,301771;100,175293;106,703469;100,058818;101,269321;97,134047;102,20555;110,268804;92,539675;87,948092;94,387071
2009-12-31;104,977703;807,836534;155,610172;99,211328;113,674706;98,799443;104,555652;100,497795;109,029729;109,681847;87,111644;89,88907;95,935548
2010-01-31;103,765043;855,692941;125,119225;83,145278;104,108282;99,64397;98,600613;90,872822;102,951369;106,742759;86,068595;86,397739;104,344652
2010-02-28;98,417216;851,839324;155,330836;90,582189;113,128282;99,567936;100,207418;97,346912;104,254911;109,643364;86,203741;88,716116;97,44251
2010-03-31;103,184446;912,750221;158,030182;101,277716;118,505114;109,057008;108,489375;102,70331;106,834548;116,616844;95,564197;89,760185;100,218233
2010-04-30;104,195675;742,139236;157,696453;102,508584;118,44419;102,480837;101,778691;97,960836;103,479701;110,542546;95,225051;95,25314;97,045958
2010-05-31;98,67354;824,451142;156,753973;104,230153;111,846787;102,481136;99,673523;96,328355;102,345839;110,904239;99,077232;87,005921;91,510968
2010-06-30;111,736552;714,836923;168,608487;108,413144;111,504792;107,986771;108,534199;104,401499;106,377435;112,802341;101,544918;95,091126;96,306058
2010-07-31;111,851753;852,136183;163,428793;99,765716;91,066087;101,696966;101,648576;96,003315;105,098039;107,111164;98,00093;94,172205;92,395388
2010-08-31;108,973596;853,506387;170,713091;103,347728;91,76068;116,08406;105,830226;100,748332;101,620996;114,096615;87,738665;89,730218;92,825999
2010-09-30;111,086121;824,092741;170,243584;101,134781;115,462659;107,013712;107,134455;99,912162;105,149473;111,414757;100,067034;91,31738;97,535978
2010-10-31;111,504242;748,87885;152,217862;94,421346;114,895915;109,376168;97,578994;94,768922;102,362176;109,891642;91,203991;88,83722;100,540743
2010-11-30;111,335633;1045,744162;163,72559;97,188323;109,700867;118,647613;106,116663;101,638657;104,444028;113,874568;103,738377;92,803375;99,51698
2010-12-31;111,01905;833,883938;161,078113;88,699419;124,35502;119,302352;108,889826;103,946084;105,389839;118,189734;102,514525;100,294364;106,37814
2011-01-31;112,427712;825,428352;165,971801;97,821998;98,139791;105,719969;103,244052;98,001272;107,375992;114,730065;100,961157;91,663233;107,032216
2011-02-28;110,043786;759,230413;166,054385;103,403766;107,28343;111,920878;105,71484;101,062577;106,065682;114,300907;97,876878;92,012734;111,025107
2011-03-31;109,978273;550,70844;180,934605;103,181401;126,791921;107,917535;109,486373;104,852425;111,658033;116,442035;100,933413;95,266722;111,68567
2011-04-30;110,444321;517,595764;155,230308;93,847386;101,841061;99,499231;103,318493;96,872085;108,296758;109,469793;86,406401;88,077065;104,743026
2011-05-31;110,086127;664,235091;169,610544;121,263879;112,686282;121,027892;112,166672;105,241665;113,433505;133,836078;99,216773;99,039398;137,132448
2011-06-30;108,056227;688,54888;141,932587;87,485072;115,647915;108,100701;104,745329;99,478441;109,469558;117,604583;98,695149;89,307745;108,727272
2011-07-31;105,611161;687,813408;159,78205;88,36804;80,840739;105,114625;102,267536;93,821544;107,309655;107,791947;89,439015;89,455736;103,784897
2011-08-31;106,967074;679,73347;170,233395;101,405413;116,842349;121,987127;113,198718;104,305565;114,19088;119,15189;101,437183;99,64778;107,038379
2011-09-30;107,286575;461,4062;157,245585;102,387697;98,133831;110,005795;103,557388;101,138477;111,397835;120,292392;101,139599;96,830309;108,743193
2011-10-31;103,660763;701,95833;156,751457;92,859016;112,30537;96,005383;97,058091;95,422538;106,515244;112,948222;96,768931;91,268976;107,001707
2011-11-30;103,53226;682,076515;162,690502;99,113888;113,014009;102,04382;108,100844;102,247179;111,241163;116,976345;101,474057;94,721849;108,054657
2011-12-31;101,075195;689,224879;144,360376;102,619043;103,522597;104,945871;100,797493;101,394816;105,943419;110,114835;99,41675;97,874284;108,698924
2012-01-31;95,431877;659,748791;164,821958;107,613355;115,737934;109,054095;102,342805;101,706136;107,515932;118,550493;97,643868;92,645381;104,593404
2012-02-29;100,90025;653,523097;111,094071;79,748117;104,920996;95,355639;106,620289;103,195307;114,46613;121,670637;100,830198;95,663202;99,184767
2012-03-31;99,882812;618,348938;121,050302;102,016854;99,389774;86,801921;101,239813;99,334227;108,10996;114,751467;102,228553;101,97488;104,619982
2012-04-30;100,628777;617,367914;121,374897;91,538807;106,039778;104,514085;101,00909;96,194294;103,956435;108,581695;98,339685;88,059862;102,460338
2012-05-31;98,407626;611,994854;120,648664;100,331726;106,92187;110,956339;103,15768;100,958231;108,454807;110,103179;101,601552;95,560635;105,695317
2012-06-30;97,340224;639,833854;127,564465;99,916389;108,183695;105,480133;101,330085;98,23704;107,288121;109,71053;98,542807;94,715393;88,102619
2012-07-31;94,641287;613,92289;113,276528;102,120788;103,247888;108,870589;99,93142;99,301956;105,760783;111,484554;114,839978;92,308917;87,511556
2012-08-31;96,367998;640,766157;111,120345;97,951594;92,591303;103,213264;103,972586;100,335638;108,920636;110,55193;98,72766;96,28286;118,992333
2012-09-30;93,970045;672,067471;116,010723;88,359963;101,412399;104,429432;93,943319;91,122014;101,192425;105,843289;90,348754;93,896224;101,617347
2012-10-31;94,17031;638,722466;127,375902;104,10855;103,740533;130,137353;104,278552;104,496921;110,040926;115,182082;105,718387;100,548744;132,677338
2012-11-30;95,647898;635,18207;122,249559;103,449913;99,401215;128,633989;100,663659;102,49815;107,438691;110,61113;99,221409;98,599072;111,492509
2012-12-31;94,624954;630,071947;120,525897;93,152531;40,712596;108,922992;93,890199;93,584759;100,64937;104,963764;97,446248;83,177264;106,917002
2013-01-31;89,385254;597,174833;112,937942;92,718088;102,343634;103,379291;102,167822;105,138255;109,132368;108,739602;109,473976;100,558512;111,399429
2013-02-28;95,242107;613,925676;109,591953;92,890915;102,091263;111,216911;97,650552;100,727687;104,353804;106,482089;97,52524;96,843005;113,541951
2013-03-31;94,236012;576,702447;91,295566;88,736413;105,241968;102,57045;94,441604;95,722894;103,927842;106,029294;97,575865;96,191085;107,120716
2013-04-30;91,584035;583,018625;107,508033;100,053234;124,397159;101,874505;99,484269;100,525318;106,888779;105,229201;101,445635;102,975799;111,29783
2013-05-31;91,743169;585,260835;102,406502;97,206338;76,581905;93,22076;99,579085;99,671212;105,009873;106,08237;86,857325;101,683353;110,126894
2013-06-30;94,610232;574,488923;91,903212;94,687601;104,440229;98,36244;91,637666;93,741814;98,445551;100,380659;94,089006;94,97664;73,831853
2013-07-31;98,043795;554,28;102,490204;111,84903;125,222109;101,15425;105,595943;102,504749;106,604563;110,2616;80,678308;103,065384;107,846199
2013-08-31;103,418762;553,564356;99,441333;100,743374;90,81199;102,115107;94,442421;98,32476;103,973985;98,013507;99,56655;94,329962;104,807088
2013-09-30;96,465407;489,301067;100,429389;95,936119;110,750159;94,54874;94,87343;94,209464;101,933274;101,643946;97,977676;92,089637;98,577235
2013-10-31;93,042894;205,721767;105,447761;103,729311;114,202182;113,527603;100,090238;101,947201;106,110786;108,326057;100,12092;101,512596;128,397685
2013-11-30;92,923464;48,514829;99,839475;97,698802;83,849892;101,120534;94,797686;94,330332;102,987312;103,550034;85,054841;96,759573;112,425472
2013-12-31;94,010257;26,801327;110,755722;102,102547;100,269629;106,115478;96,490809;92,03835;102,898877;105,935513;89,81526;94,212522;108,518423
2014-01-31;92,929963;13,938503;105,049433;105,562756;101,655311;114,053531;101,139728;98,011895;104,807895;99,372202;95,660157;102,673517;107,267054
2014-02-28;90,748748;37,646462;106,861596;100,927281;100,868452;108,635946;96,695227;95,411071;105,129089;98,165828;97,416552;101,347147;103,493719
2014-03-31;91,00741;40,251088;99,989055;97,430092;96,8237;105,79734;91,756984;87,268786;100,641886;96,895986;94,817612;94,944298;100,395346
2014-04-30;90,726504;42,079118;104,81897;103,93628;104,758683;109,706462;104,371734;102,620783;106,09392;103,195849;104,001537;100,062866;106,094854
2014-05-31;91,197365;42,186515;98,914596;92,531293;90,759084;107,033042;92,920779;97,00952;101,981541;96,555234;91,675612;97,707715;104,920326
2014-06-30;89,91399;23,115022;98,471579;91,109734;84,524333;102,560269;96,234524;99,481064;101,463494;99,65636;95,686015;104,366434;102,641529
2014-07-31;92,128203;16,866314;101,738514;98,190078;102,163818;117,155975;103,035774;101,862178;102,916012;99,768251;100,533842;108,335213;112,524155
2014-08-31;91,751091;47,77729;92,465966;93,323944;102,337131;107,836717;93,603244;92,887919;98,474238;90,83522;83,911953;92,016898;104,947593
2014-09-30;92,719946;24,355133;98,599859;97,205868;105,240092;108,135843;99,682826;100,381006;103,251302;101,574395;98,150987;104,419605;111,538407
2014-10-31;93,521418;44,678061;94,127049;96,531902;92,305416;108,366746;101,737947;100,462401;102,834219;104,77723;102,107446;108,362159;112,883118
2014-11-30;91,599167;21,459244;90,450554;86,602166;101,254837;95,71191;94,634289;92,614491;98,2301;98,729845;102,488354;106,659054;99,756881
2014-12-31;92,518181;21,327578;94,681538;95,70617;94,770543;100,044394;102,465929;101,876617;104,320615;101,931307;100,433764;106,107661;106,94286
2015-01-31;94,27228;125,66704;98,668854;99,881484;111,022622;98,613507;98,06033;97,06342;98,556037;97,738811;98,22279;103,089075;103,034662
2015-02-28;97,131228;108,001525;96,253272;95,252359;103,763892;102,726069;96,908177;96,543815;97,159536;96,948243;100,216674;102,087612;101,059331
2015-03-31;98,596514;77,468648;99,106324;99,341146;98,188406;109,41943;104,469694;99,002958;98,198667;98,858111;99,756364;105,989855;101,309662
2015-04-30;98,98806;117,87568;103,828696;102,779492;91,292884;91,484783;100,263806;102,220432;105,484864;103,523001;105,778521;104,264353;100,726854
2015-05-31;102,909533;111,351043;98,112941;92,96134;109,46348;92,536478;89,247153;91,936137;95,134594;95,218344;101,047874;95,219347;96,252983
2015-06-30;103,389991;95,475187;102,871959;109,867946;102,757947;98,39119;106,549184;106,909545;101,822749;99,250483;103,986196;113,721002;102,3979
2015-07-31;102,28009;105,643381;102,720743;99,167778;96,949236;92,47166;101,091837;101,591202;103,405594;105,311603;112,09867;97,026196;104,621654
2015-08-31;99,281385;93,107267;98,578154;95,379458;106,020213;94,482084;97,674416;98,981505;97,882022;100,519833;92,541769;94,155512;100,732381
2015-09-30;97,325345;97,845778;103,657173;104,082446;95,112973;101,970831;105,510374;102,049112;100,839619;101,791037;95,941642;98,397583;96,586
2015-10-31;99,76393;90,493929;94,331396;97,276865;98,770342;104,014742;96,527344;98,80455;99,388738;96,410098;93,366076;89,0395;96,603321
2015-11-30;103,348751;92,690406;99,739588;100,841844;97,983366;106,318736;98,803867;99,884259;99,462122;99,090501;96,909762;90,84553;101,595756
2015-12-31;102,239953;85,046731;99,84619;103,239051;88,468441;107,270636;104,397349;104,863587;102,403864;104,961593;100,473038;107,436428;99,896919
2016-01-31;101,939088;135,42115;99,735054;95,866464;86,484452;108,901526;96,347008;94,269974;96,368272;98,272235;99,045481;90,149569;101,25208
2016-02-29;108,018472;160,947957;103,239961;103,603748;94,799078;103,290354;106,022094;99,443683;103,606884;104,90445;101,101016;97,19413;103,451685
2016-03-31;100,568183;148,266363;82,547371;97,203083;104,747332;82,435227;103,832554;99,631269;102,058257;103,555233;98,506261;94,968895;99,961455
2016-04-30;100,901319;122,342304;93,142888;97,561247;71,520621;118,60314;101,170035;94,671869;97,384637;98,153879;97,922847;99,038752;96,363228
2016-05-31;96,945867;138,734628;96,233736;104,960932;85,682372;117,617115;101,683489;94,700369;98,042575;101,49023;99,846576;103,655655;96,022571
2016-06-30;96,540178;137,80568;96,231682;103,792329;93,791751;120,057717;102,830597;95,888626;100,34913;101,95668;103,830887;101,620306;94,730323
2016-07-31;96,943968;144,08863;74,745583;90,607456;95,953472;112,384448;96,345928;86,744253;94,53927;94,990215;94,410715;93,771015;85,063378
2016-08-31;96,885901;150,486601;97,256123;105,862655;95,677622;114,550431;105,200942;101,987826;101,338298;103,074593;100,068831;106,134995;100,879665
2016-09-30;93,253482;132,352578;112,400948;105,531526;91,147946;118,196176;101,119388;100,660481;99,263134;100,643564;102,465765;108,726312;104,449295
2016-10-31;94,226104;77,341158;85,647419;94,193168;81,716477;111,914181;94,21167;92,149064;96,103215;94,422749;100,708604;99,280229;93,506619
2016-11-30;92,461675;122,06733;100,299067;105,653676;100,728405;121,103004;102,354665;100,28217;99,115542;101,296867;97,576745;104,118904;101,88079
2016-12-31;93,847293;121,441491;95,626002;103,759954;90,508326;126,52129;101,064965;98,70383;97,381927;104,043654;100,614415;107,386861;108,240661
2017-01-31;92,175913;86,584627;96,768059;93,756895;95,911357;117,587626;98,969059;97,151489;96,615403;99,269083;100,714965;101,532031;106,141415
2017-02-28;88,763241;114,509697;96,944248;107,994517;91,765343;126,682729;98,450798;96,779379;96,7517;93,57555;101,349181;102,608771;107,655503
2017-03-31;89,861677;110,566847;108,423438;106,071628;100,568391;133,997271;101,864232;97,919298;96,371111;98,203711;104,456574;106,697123;114,149899
2017-04-30;92,640265;116,667714;99,146899;93,39672;84,467062;101,706079;96,041637;85,930123;95,203565;94,989129;104,129546;89,024302;104,488928
2017-05-31;92,280816;96,759771;108,997006;106,916426;109,469503;121,091429;102,3995;95,807252;99,894334;100,178021;103,64975;99,425634;124,356491
2017-06-30;89,524107;93,566125;106,017792;98,832363;106,525546;65,115142;100,299863;94,175018;97,673695;102,081306;102,361877;106,858234;118,242206
2017-07-31;88,716623;98,394125;91,380784;95,588407;108,783967;95,841594;94,49453;89,406712;91,81378;93,039023;99,856174;95,345847;94,536254
2017-08-31;88,928506;110,975547;98,786723;100,476915;99,894522;114,839341;102,991769;101,10335;98,142519;97,749832;103,252443;104,484263;106,775367
2017-09-30;90,964052;113,761809;97,485681;97,385287;102,81399;119,1109;98,925069;96,121013;97,746575;100,085695;99,681131;97,739413;100,92481
2017-10-31;89,903644;119,225689;99,894922;102,542356;111,503375;115,784186;99,500677;95,137755;93,677101;96,871908;101,042665;96,954519;103,21118
2017-11-30;92,337506;112,72349;109,935666;113,205368;91,223945;122,795635;104,49691;100,939611;98,902372;100,327201;99,618698;102,464533;110,620411
2017-12-31;91,732654;98,479132;99,340397;101,850695;104,190683;116,882747;97,302434;94,902214;95,039469;93,582137;101,861721;92,202803;99,787435
2018-01-31;91,281798;94,517904;90,54692;106,68781;97,542427;113,32666;113,55126;102,251449;97,82524;103,021165;102,001292;99,982835;95,795707
2018-02-28;91,730236;84,720888;91,550911;97,35038;99,812235;111,195325;111,004787;100,87719;96,323552;102,154272;98,812758;92,629778;96,579043
2018-03-31;94,664386;22,790108;93,709546;103,787885;104,252929;115,673529;112,652054;102,502436;99,398124;104,061712;111,062509;94,67539;100,193162
2018-04-30;94,484359;52,759343;97,481391;104,281987;109,537719;116,574165;110,798306;99,599994;95,400249;100,915223;109,419286;92,594922;100,466358
2018-05-31;91,600222;78,083147;93,506438;103,493687;93,544453;116,798966;111,269416;103,713303;98,259088;104,415286;111,89192;95,8567;101,087745
2018-06-30;93,927435;99,559461;92,853562;106,169;97,745648;99,59698;108,553033;99,788065;96,027269;99,507847;106,477656;86,951766;101,565889
2018-07-31;92,402302;100,286634;100,748145;111,088878;95,042964;121,008091;111,254633;99,705474;97,050672;98,48554;113,244572;94,052276;101,203313
2018-08-31;92,17304;107,541123;117,697576;110,137511;96,271226;114,337077;112,354539;99,779359;97,531101;99,913088;111,543446;94,70784;102,237376
2018-09-30;92,049092;106,014524;89,168323;103,254946;93,157057;97,537235;101,979385;91,228524;92,820506;93,750462;107,903915;91,765893;102,282079
2018-10-31;92,797001;120,903903;96,556082;110,834911;98,63117;105,12211;113,63045;101,258771;98,420483;104,934163;108,500879;101,785704;100,69239
2018-11-30;91,595306;115,339873;94,043226;107,853517;94,745961;102,203002;113,075407;101,072774;97,592769;95,322196;110,275574;94,847127;108,112237
2018-12-31;91,957759;128,265867;95,528093;106,217244;105,495889;94,102852;106,446087;94,746367;94,132309;94,065524;99,351323;91,631281;100,363132
2019-01-31;93,910886;128,216964;95,116903;106,432485;100,779495;105,089616;112,031119;100,791572;97,247812;105,596049;106,499605;98,175512;104,444131
2019-02-28;94,364244;136,806759;96,773876;106,697879;104,901353;101,604863;109,865674;99,044212;95,511163;96,023324;104,164653;95,372115;101,060506
2019-03-31;91,636521;117,801781;91,900301;107,587845;91,950866;105,227141;104,881957;91,752951;92,731111;93,227282;107,552821;83,861768;101,32935
2019-04-30;90,390173;117,485554;96,438364;106,427702;105,154305;105,516171;117,600151;100,675905;100,802813;102,703159;101,586356;93,104292;100,055005
2019-05-31;70,922168;118,689081;97,575954;107,437133;100,168351;101,337491;109,796759;100,722405;95,915225;94,022646;108,321925;96,162192;101,861867
2019-06-30;73,860139;113,91698;83,642364;95,352267;106,00482;109,056088;101,608833;94,541267;92,058842;88,838042;106,84709;88,657495;97,14866
2019-07-31;81,040113;101,220982;97,001014;114,779286;105,942188;98,869193;112,421211;100,860255;98,497428;110,624672;110,989218;96,342796;103,269191
2019-08-31;88,219566;76,099512;107,95062;100,371181;106,080772;103,334007;107,61471;97,241734;94,622366;96,337103;109,962545;87,247058;91,563955
2019-09-30;89,118005;99,945324;94,979308;104,434089;107,532255;99,153785;107,502452;96,023823;92,248899;96,314568;108,635009;88,24297;97,57756
2019-10-31;91,07683;86,513185;99,185816;108,415979;102,583227;102,672994;110,756646;101,593963;96,270049;98,912635;109,514165;93,296656;111,587259
2019-11-30;89,627776;97,250473;94,351222;104,841688;108,438482;95,003348;106,113403;95,326425;92,039921;96,25336;108,482841;84,008182;95,886249
2019-12-31;87,34212;117,170105;94,927151;106,431677;102,193005;98,740179;110,511738;98,018372;95,284877;95,486578;105,149705;91,050217;99,243904
2020-01-31;88,568148;103,212186;98,2833;110,876677;103,800226;99,460592;108,878468;96,597116;93,784314;107,569385;111,44799;89,064192;100,519671
2020-02-29;92,976677;95,509201;110,890721;111,696021;97,958194;98,638725;110,146197;96,328424;93,681367;107,061392;112,924335;90,496496;100,914315
2020-03-31;85,123722;113,057963;93,710218;63,719633;98,429272;87,090625;106,600014;95,571042;93,788913;101,880373;91,822271;85,079026;97,810413
2020-04-30;56,983605;91,340328;64,581692;38,465812;104,895857;84,931156;111,826382;96,848348;94,673984;100,214628;72,361961;88,073685;101,715646
2020-05-31;48,70754;89,069289;74,723438;81,565385;99,538374;55,413672;99,002323;90,913627;90,627138;100,018038;66,75727;80,536389;99,368663
2020-06-30;73,951686;85,02481;96,469109;102,874983;91,255808;60,783741;115,252148;99,728146;94,123634;117,543565;94,068766;90,980741;100,547738
2020-07-31;79,211165;100,451534;98,664985;103,300409;95,527109;86,461209;113,753761;98,856476;92,2883;121,943162;125,509467;89,801211;96,416429
2020-08-31;82,101018;91,203382;97,134368;107,526893;98,286109;85,979367;106,471542;92,939577;90,582536;120,69216;83,622407;88,990705;99,593769
2020-09-30;82,648159;75,302195;101,635966;111,713041;99,521907;96,945708;110,853188;97,411722;94,491972;123,627908;104,13874;108,664171;103,026702
