;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039
2002-09-30;0,986377;1,009754;19,709948;13,066801;12,488865;8,635238;0,990688;1,00202;-1,325312;1,090856;8,372429;-4,745475;2,232173
2002-10-31;1,031655;1,018652;12,534779;16,514529;2,017528;8,755875;1,037156;1,048585;6,62932;0,988621;0,281381;-6,606746;1,304005
2002-11-30;0,982307;0,926132;-5,113738;-2,016761;6,250595;-0,568224;0,985627;0,998815;3,971425;1,023427;-5,748873;-5,991499;0,874893
2002-12-31;1,027838;1,047271;-39,452469;-25,968257;17,819026;-20,82569;1,011548;1,042861;-1,241773;1,090007;-18,653273;-4,114198;0,557568
2003-01-31;1,012601;1,045192;-1,795993;-22,586276;6,100695;8,523206;1,030876;0,993855;-1,221284;0,882448;-0,227618;-5,599634;0,543125
2003-02-28;0,928996;0,965096;0,506138;-11,389872;2,82919;-1,76926;0,923382;0,916172;-7,447358;0,889683;2,232022;-9,028482;0,455965
2003-03-31;1,028401;1,049982;17,490288;7,39389;7,118409;10,41482;1,037937;1,036658;0,800398;1,101365;15,266376;4,273859;0,442587
2003-04-30;0,978613;0,994873;12,469699;9,456755;-8,292634;1,083042;1,020181;1,01394;-2,936633;0,979266;13,028391;9,408887;0,364752
2003-05-31;1,034334;1,028705;-0,956599;3,003146;-1,023067;-0,68546;1,014615;1,01786;-0,1062;0,946469;8,609677;9,199602;0,454844
2003-06-30;0,973761;0,900514;12,347944;18,981719;3,932003;9,260666;0,954714;0,998076;-1,951039;1,128576;11,57445;10,960935;1,257342
2003-07-31;1,004154;0,994983;11,36602;16,637127;-4,039829;13,49488;0,963294;0,965446;1,81705;1,037522;-36,619821;4,512077;1,586257
2003-08-31;1,00794;1,030634;-37,146231;-23,124234;-42,791313;-35,666976;1,026779;0,966097;2,825216;0,842538;1,857875;-2,189616;1,924097
2003-09-30;0,985366;0,999591;16,390269;13,366001;11,873501;8,82717;0,996047;0,999644;-0,711637;1,085163;7,773539;-4,764363;2,219718
2003-10-31;1,033158;1,009462;9,74289;15,760972;-0,065501;7,467616;1,035991;1,050363;6,087808;0,986006;0,198142;-7,067522;1,303403
2003-11-30;0,98704;0,91307;-2,780005;-1,482049;5,57536;-0,708873;0,986581;1,001464;4,102449;1,025047;-5,620984;-6,323647;0,877602
2003-12-31;1,030726;1,047367;-37,244956;-26,153716;16,747467;-19,532686;1,010549;1,043613;-0,341479;1,09519;-18,265793;-3,796648;0,562199
2004-01-31;1,012273;1,055595;-1,177474;-22,529303;6,839843;8,040531;1,027608;0,998817;-1,537068;0,883087;-0,161793;-5,426273;0,541946
2004-02-29;0,927899;0,9624;-0,523646;-12,133272;2,573505;-2,82822;0,919973;0,915087;-7,970786;0,889069;2,207006;-9,137295;0,460174
2004-03-31;1,025765;1,050058;17,794343;7,181784;8,034024;11,019283;1,049756;1,028259;1,084633;1,10711;15,967471;4,704917;0,45392
2004-04-30;0,975945;1,009342;13,706153;9,764992;-8,59799;0,916545;1,011244;1,011999;-3,754523;0,977143;12,909664;9,356868;0,373355
2004-05-31;1,031844;1,037135;-2,096284;4,082009;0,986951;-0,595976;1,012727;1,017525;-0,4956;0,950537;9,270862;8,983424;0,465249
2004-06-30;0,974731;0,915673;12,971065;20,322219;3,787525;10,05507;0,965603;0,995525;-1,391771;1,122399;11,14791;11,890873;1,255321
2004-07-31;1,004352;0,990558;9,799464;15,860143;-3,772915;11,89548;0,953729;0,970078;1,609277;1,038759;-37,095261;4,724487;1,585051
2004-08-31;1,008676;1,014637;-34,933661;-23,758379;-41,658382;-33,750928;1,029577;0,967637;3,300341;0,840606;1,28382;-3,308596;1,908002
2004-09-30;0,985315;0,989555;13,136004;13,175878;11,614229;9,380077;1,000317;0,999035;-0,353381;1,080048;6,97692;-4,92237;2,190152
2004-10-31;1,034855;1,010072;8,122882;14,95211;-2,845412;6,280654;1,032823;1,051369;5,761937;0,985123;0,471677;-7,312978;1,307587
2004-11-30;0,990114;0,912253;-0,680032;-1,07367;4,974336;-0,860944;0,990152;0,999384;4,324155;1,02753;-5,225184;-6,454975;0,880442
2004-12-31;1,033242;1,041247;-35,251193;-26,73524;15,966903;-18,05379;1,007328;1,049564;-0,047593;1,094664;-18,107216;-3,064277;0,565183
2005-01-31;1,012197;1,061958;-0,808606;-22,246141;7,574568;6,331577;1,020832;0,999235;-1,804998;0,886004;0,219968;-5,274488;0,540844
2005-02-28;0,929073;0,963153;-1,217163;-11,71188;3,509395;-4,156592;0,919957;0,914349;-8,414212;0,891183;2,690118;-8,908387;0,46767
