;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039
2000-05-31;167,323153;1419,528014;197,635245;124,351434;135,203888;140,060586;115,875066;125,457048;90,971575;89,514587;111,693344;87,266051;47,666226
2000-06-30;168,677607;765,112409;205,201509;119,555329;123,833804;131,583951;102,793695;115,42812;89,458895;104,560398;112,370395;77,108082;135,024657
2000-07-31;171,99408;1739,302588;206,534123;116,895151;122,977934;135,314033;100,049454;110,268456;87,295153;93,561295;62,893261;68,296639;171,45864
2000-08-31;178,899927;2009,230807;185,658518;92,285655;79,79235;89,324299;113,130007;113,969092;96,269631;79,671417;105,013237;70,687672;208,827606
2000-09-30;170,944127;1834,987186;230,300959;118,320947;133,387998;141,874054;104,330212;117,122623;88,081505;100,687081;108,911618;66,651954;240,662259
2000-10-31;173,910136;1979,060644;227,861006;122,827993;130,675865;144,732613;104,632799;125,929169;94,887411;90,249772;99,362719;65,096198;139,209664
2000-11-30;162,313254;1937,30339;203,363288;111,4447;136,460486;135,127285;84,789358;124,248279;95,950475;94,401421;94,758726;65,780049;93,195877
2000-12-31;175,40535;2014,477791;146,59638;83,555448;159,08053;116,818266;93,844935;114,47235;86,072375;98,164809;80,04806;64,738069;60,194363
2001-01-31;171,636435;1967,692177;200,967835;92,428894;151,833285;143,805197;101,979414;121,484862;91,584395;81,433107;100,285209;61,684072;58,961857
2001-02-28;155,199141;1754,460544;192,059711;100,329759;138,089564;134,22145;92,863167;108,307351;84,342609;81,657338;102,179705;55,588966;49,036074
2001-03-31;170,098132;1963,246815;219,638996;112,198084;148,664023;143,611056;101,554053;122,347764;89,103628;100,350916;114,113608;66,1341;47,036815
2001-04-30;161,834958;1801,319034;169,327828;109,838957;120,834104;129,319715;110,308338;119,439888;85,715633;89,736544;112,997107;73,214766;38,903074
2001-05-31;171,094941;1803,651027;187,050937;115,034346;125,042726;135,994912;109,68096;126,700438;91,719088;89,228452;111,33631;79,328561;48,556074
2001-06-30;161,527585;1742,290455;205,860065;126,333869;131,36983;142,928824;99,307494;120,318058;84,55807;105,690417;113,584813;78,417612;136,244063
2001-07-31;166,58201;1748,484812;206,99326;129,458363;132,701992;145,581862;105,193564;119,548539;89,730557;96,47163;64,849631;73,228812;172,732906
2001-08-31;167,929282;1808,460763;150,141373;92,304983;93,952471;94,254278;113,73687;116,854223;93,967173;79,826599;105,217778;71,857733;209,92865
2001-09-30;164,786605;1681,075632;208,117178;113,097432;148,720758;131,681713;103,815466;113,113988;84,304707;99,532682;107,662922;62,685158;241,696374
2001-10-31;170,714315;1689,018984;194,810844;128,600508;144,807954;128,182572;123,083493;133,145577;98,896211;91,318706;100,539588;61,473567;140,36904
2001-11-30;159,77527;1249,729756;176,649963;108,607259;145,528597;122,791765;114,798906;122,855007;93,726408;95,816675;96,179339;61,46366;94,16747
2001-12-31;164,507958;1324,645039;137,453935;71,275023;138,436373;89,599631;104,887404;116,095342;85,778842;98,330647;80,18329;60,761161;60,867036
2002-01-31;166,676807;1776,687355;181,863677;86,518389;129,374979;127,007604;118,477561;121,618609;90,933258;85,03017;104,715008;71,496119;57,971725
2002-02-28;149,254195;1624,306171;190,758812;94,850471;140,476507;112,416065;102,997582;106,449961;82,577418;84,071881;105,201094;62,987265;48,391154
2002-03-31;171,189738;1734,201353;191,098278;109,591079;140,257769;117,981038;110,195113;118,786657;90,592373;102,182251;116,196105;74,379562;46,352458
2002-04-30;163,277028;1561,925352;193,743139;118,196293;136,635543;115,166871;111,907689;119,50338;91,635421;92,166801;116,057304;81,648756;37,876576
2002-05-31;162,262983;1738,428091;193,805104;106,199678;110,462688;122,996074;112,826563;117,807368;92,24151;88,103374;109,932475;77,762399;47,656785
2002-06-30;151,005074;1660,233442;187,215677;120,928456;141,386151;107,85398;98,270947;107,349543;83,846095;103,876228;111,635127;73,944064;135,508506
2002-07-31;155,509387;1731,067737;195,262121;131,089699;128,717761;128,670775;112,088259;117,56849;95,680768;98,546069;66,244097;73,250695;172,497766
2002-08-31;155,88714;1730,630488;143,443844;77,302651;76,719305;73,129366;110,055432;104,914923;94,589353;79,209427;104,404291;61,609209;210,534549
2002-09-30;153,048963;1695,796339;195,300749;116,099545;141,34854;115,593024;108,272891;110,163543;89,187806;101,125895;109,386271;61,392218;243,056421
2002-10-31;160,00939;1572,85657;194,580719;121,18423;133,933672;128,192598;118,693393;121,026944;106,818474;95,477961;105,118818;68,88667;141,345233
2002-11-30;151,415863;1402,329564;169,238723;97,276791;132,660369;108,806734;103,989179;106,597865;93,166866;95,656899;96,018957;64,450404;94,251417
2002-12-31;152,032046;1754,169045;134,537741;76,854542;145,99499;93,636229;109,52854;114,620551;92,643034;102,31514;83,432425;63,787972;59,794676
2003-01-31;146,980493;1707,164806;183,66911;76,001083;131,305009;133,749649;115,577022;112,331379;90,543587;82,228055;101,26419;69,319983;58,664272
2003-02-28;137,772219;1507,633634;187,479705;90,905898;117,508885;125,452034;102,647304;102,553486;85,592182;82,129532;102,770582;60,633259;48,713656
2003-03-31;154,46087;1642,160495;209,34526;112,097062;126,444621;138,967886;110,478914;109,176404;90,024954;98,799419;112,349334;74,801891;46,793398
2003-04-30;148,708391;1534,524431;206,997845;118,096136;114,214435;128,117536;117,561691;115,244065;96,148615;92,406031;116,358551;85,908075;38,216192
2003-05-31;156,05519;1515,722736;184,810805;102,791521;118,437969;123,936196;108,16323;108,556635;91,433046;85,345084;106,490779;84,575167;47,896555
2003-06-30;144,955276;1320,491176;187,855113;120,18787;124,096352;130,280211;106,487222;107,005239;90,155682;103,340535;111,059414;89,219782;131,516457
2003-07-31;146,245095;1428,345864;204,628979;125,511007;118,549268;140,777812;109,784798;109,421771;99,899518;96,328865;64,753661;87,537652;166,324389
2003-08-31;138,848026;1517,690355;143,530491;74,105123;83,93784;87,024104;101,341295;95,203454;93,832801;74,834659;98,638012;76,936097;202,379313
2003-09-30;137,497881;1466,167879;208,02944;122,783257;141,251975;133,389737;112,517872;111,057766;97,05443;101,346746;109,625165;70,252052;234,694951
2003-10-31;143,830634;1133,785967;209,519717;128,683884;123,746902;142,097358;116,335022;116,798757;106,396437;91,268919;100,484772;67,000526;139,197594
2003-11-30;137,266633;1290,248139;175,554084;102,077007;133,131716;121,586603;100,577511;103,48256;93,165475;91,736912;92,084139;59,869785;94,129612
2003-12-31;149,422245;1515,285487;154,865074;81,177891;139,200416;108,769432;112,177645;117,915268;98,306189;102,142521;83,291671;71,912341;60,134255
2004-01-31;143,451445;1473,965482;188,379031;81,562642;116,953636;132,154278;109,564317;107,720793;98,18865;81,319216;100,144958;63,123756;58,136042
2004-02-29;135,510008;1371,722153;208,763767;97,007644;143,425727;117,115469;98,541873;99,261559;91,773526;82,129501;102,770548;65,63915;48,813851
2004-03-31;143,872288;1460,55652;214,442169;121,225824;137,511537;130,280198;117,037493;119,708341;105,092718;104,071057;118,343952;77,264161;47,669268
2004-04-30;138,38122;1426,523994;216,368914;117,238946;118,963863;124,691218;108,138464;108,850963;97,186017;90,154737;113,523693;78,306004;38,909693
2004-05-31;148,751481;1441,609075;188,716709;107,301048;138,907208;112,677744;98,738451;100,705357;91,933204;83,489069;104,174894;73,216786;48,606421
2004-06-30;134,385366;1224,952328;214,192419;131,766314;139,775228;138,356391;109,667741;115,527533;102,675388;108,086772;116,160169;82,603996;132,998873
2004-07-31;137,427501;1355,689699;199,243266;120,105776;123,747644;135,35316;101,012077;101,272515;102,802408;94,531453;63,545413;71,607402;168,331016
2004-08-31;134,100974;1331,05802;153,37547;81,48947;93,90693;90,08142;107,552098;102,092852;101,516039;77,87207;102,641563;67,349852;204,931289
2004-09-30;129,025004;1307,227964;206,666925;120,984384;139,676116;141,472418;106,984127;106,762565;102,873125;101,704772;110,012437;69,128975;236,447073
2004-10-31;130,48431;1346,87185;184,56058;114,532524;128,780196;127,880263;105,109305;103,974811;102,924256;89,130756;98,130709;64,431159;140,160216
2004-11-30;130,323442;1136,773833;187,85954;104,82212;135,161244;132,268822;105,6518;104,894777;104,890347;95,613935;95,975841;67,035229;94,393181
2004-12-31;135,823127;1294,329127;155,84644;81,905938;144,316362;107,83561;108,892696;111,68605;104,938311;103,212994;84,164585;74,05049;60,193755
